1	0
0.82060809453984673301	-0.86239289196465140908
-0.5348379665420794904	-0.73172366104061048464
0.29429180578167551952	0.13146611763279542062
0.6555180094474650776	-0.64665223610353872452
-0.34971872099194767358	-0.9400949852496854886
0.01421592933688795371	-0.047198581111800134991

1	1
-0.6624374414987480586	-0.79010349097918552985
0.50158809533675785541	-0.12415038029933363195
-0.41672918366849065475	1.1065262535366211516
0.47165582738180705791	-0.41531508515218140687
0.26511548146226165956	0.89330960066022357946
-0.071559993285122899809	0.57216921260207609379

1	2
0.32084673091912657705	-0.44860734975094568311
0.19425746465039286925	1.0278539264833237432
-0.37329024275313238412	0.14930499954164602738
0.15365876407553522021	1.456123396645063961
-0.65319505954300915995	1.0017832306567053813
1.3333743401347495361	0.32295036105041774466

1	3
-2.2732933801646013627	-1.5772257974889575998e-07
0.009064041926874974453	2.8895067759934084384e-07
1.6310663787481007869	-1.9274189087084049338e-07
-0.99106563663906221961	9.1838354275943553245e-08
-1.0650905602389260096	-9.9872340621098474288e-08
1.0925627653674587769	6.2766365973475823567e-08

1	4
-0.8845363288446315142	-0.21462274608413825505
0.98545975632898863417	0.35734496196018117331
-0.55880506142752617293	1.3622053375625884364
0.74486179132680196968	0.74675880494098689777
-0.19710625273429019377	1.0942382666166279304
-0.096923337441283174964	-0.15077547593571935525

1	5
-0.41222690915230869591	1.4054584093346700335
0.090739742735632636372	0.36438678462749507503
1.1626441014094250903	0.55698601142794823549
-0.19380289788405175022	1.1561560280046478955
-0.010021697267396580122	0.51898523703327992251
0.83948974062679060371	0.28319818565997861848

1	6
-1.3635658631422360454	1.5717010107906121963
-2.1556457094775209882	1.197680468215023053
-2.1910271531439211579	1.1687196560061487993
-1.0003203237089293154	-0.20102918482868370464
-1.1055811049929289425	-0.3994798325954356244
1.2718945226407072369	0.21454459602156461528

1	7
-0.15433475959426001811	-0.18718644195788577966
-0.0058278378195403468184	0.93005338895054090464
-0.065569039733774925338	0.35793073374605155479
0.80355205063040135993	-1.4354691337127607476
0.37503714898875428752	0.97840558616118034063
-1.2706860088755149718	-0.61898511579768766833

1	8
0.029808033019351819898	0.71873691922974847213
0.056415198381650981385	1.0078061288125699235
0.73453522872652843301	-0.10657038077236112572
-0.14359559660205914455	-0.20411969533438703572
-0.01668816231769055039	1.0045396481368136232
-0.18557404372778882329	0.067610522879936435503

1	9
-0.36850043763759399162	-0.24138605586678732462
-0.10170667066498718933	0.8233446874737351262
-0.20903853036659697517	-0.5359790051178436876
-0.046098356129853024221	-0.44321637827307874824
-0.2548855720077359277	0.47055477740961720867
-0.52684583091998082871	-0.648012681189980011

1	10
-0.40952727665501303944	0.46674865799470077743
0.12159938462675212723	0.88540682412842397486
-0.57904166205432350267	-0.42062738095537843819
0.44339010474815154783	0.9480871835402390202
0.59846620402353201129	-0.49064223370367315846
0.7395866225518441528	-0.6951089320755635681

1	11
0.37862811491500181216	0.91136252417548002658
-0.34877003067562611927	0.71362606976332465525
0.10578103260599074076	-0.60249344157040363168
0.27212368935043845797	0.82037702941098900045
-0.38784660712543589378	1.0052318707688876476
-0.071260866553454316197	-0.59409869792886271789

1	12
-1.3470228142195934673	1.0810929279487319361e-15
-2.8421914152515941332	4.6410639139037750312e-15
-2.7083792113825766457	5.1283969019508033558e-15
